Edad,Genero,Peso (kg),Altura (m),Maximo_LATIDOS_POR_MINUTO,Promedio_LATIDOS_POR_MINUTO,Reposo_LATIDOS_POR_MINUTO,Duracion_Sesion (horas),Calorias_Quemadas,Tipo_Entrenamiento,Porcentaje_Grasa,Agua (litros),Frecuencia (dias/semanal),Nivel_Experiencia,Indice_De_Masa_Corporal
40,Male,"69,7","1,51",189,141,64,"1,26","1664,6",HIIT,302017970988966000%,"1,91",3,2,"30,6"
40,Male,"53,1","1,66",198,120,71,"1,27","914,4",Yoga,25794282721744800%,"1,71",3,2,"19,3"
40,Female,"54,7","1,61",184,158,64,"1,56","2229,1",HIIT,2283918698169320000%,"2,7",4,3,"21,1"
40,Female,"80,3","1,76",168,167,74,"1,63","1696,5",Cardio,300624364803744000%,"3,5",5,3,"25,9"
40,Female,"77,4","1,92",179,137,68,"1,13","1221,4",Strength,2338765418616210000%,"3,7",4,2,"21,0"
40,Male,"63,5",2,176,161,71,"1,43","1544,4",Strength,187683458345888000%,"2,9",4,2,"15,9"
40,Female,"62,4","1,53",197,143,73,"1,94","2014,5",Cardio,2467694605066710000%,"2,71",5,3,"26,7"
40,Female,"51,2","1,82",161,160,71,"0,9","1088,0",HIIT,241379330129224000%,3,3,1,"15,5"
40,Male,"106,8","1,65",162,162,74,"1,32","1425,6",Strength,3500%,"3,59",4,2,"39,2"
40,Male,"52,3","1,61",198,128,70,"0,87","1052,7",HIIT,2312418061379870000%,"3,3",2,1,"20,2"
40,Male,"58,4","1,56",174,136,63,"0,61","535,3",Cardio,270308665050270000%,"2,2",2,1,"24,0"
40,Male,"57,7","1,98",198,139,74,"1,43","1371,7",Cardio,20719541185015800%,"2,49",3,2,"14,7"
40,Male,"76,9","1,92",179,137,68,"1,13","1219,4",Strength,1793050349023760000%,"3,71",4,2,"20,9"
40,Female,"87,6","1,87",196,134,54,"1,96","2289,7",Strength,252252386936734000%,"3,51",5,3,"25,1"
40,Male,"93,0","1,93",188,157,60,"1,37","1355,1",Strength,2749595195864870000%,2,3,1,"25,0"
40,Male,"88,5","1,87",196,134,54,"1,96","2798,5",HIIT,290287433639405000%,"3,51",5,3,"25,3"
40,Male,"51,7","1,82",161,160,71,"0,9","791,3",Cardio,1780675115010940000%,3,3,1,"15,6"
40,Female,"55,0","1,61",184,158,64,"1,54","1801,8",Strength,217824398410007000%,"2,72",4,3,"21,2"
40,Male,"76,6","1,91",179,137,68,"1,13","1490,4",HIIT,256428723525915000%,"3,7",4,2,"21,0"
40,Female,"52,7","1,66",198,120,71,"1,27","1675,0",HIIT,2436279069259730000%,"1,69",3,2,"19,1"
40,Male,"59,5","1,88",183,141,61,"1,21","1598,5",HIIT,229825885693316000%,3,3,2,"16,8"
40,Female,"93,4","1,93",188,157,60,"1,38","1365,0",Strength,2800412425980110000%,2,3,1,"25,1"
40,Female,"52,3","1,61",198,128,70,"0,85","747,3",Cardio,2309752574920750000%,"3,27",2,1,"20,2"
40,Female,"68,9","1,99",180,149,51,"1,16","1253,8",Strength,22545053658872800%,"2,41",4,2,"17,4"
40,Male,"64,0",2,176,161,71,"1,42","1872,8",HIIT,190867346932438000%,"2,9",4,2,"16,0"
40,Male,"51,5","1,82",161,160,71,"0,89","587,4",Yoga,195559562989406000%,"2,99",3,1,"15,5"
40,Female,"57,4","1,98",198,138,74,"1,43","1541,8",Strength,239300221599979000%,"2,51",3,2,"14,7"
40,Female,"79,8","1,76",168,166,74,"1,62","1262,6",Yoga,271952955375937000%,"3,53",5,3,"25,8"
40,Male,"70,2","1,55",171,163,74,"0,85","560,5",Yoga,290380293646382000%,"1,5",3,1,"29,2"
40,Female,"106,4","1,65",162,162,74,"1,33","956,0",Yoga,3500%,"3,59",4,2,"39,1"
40,Male,"56,2","1,79",198,153,57,"1,79","2555,8",HIIT,1564079875971720000%,"2,7",5,3,"17,6"
40,Female,"63,0","1,53",197,143,73,"1,93","1507,7",Yoga,288333605452708000%,"2,7",5,3,"26,9"
40,Female,"61,9","1,53",197,143,73,"1,93","2259,8",Strength,292612217669773000%,"2,7",5,3,"26,4"
40,Male,"77,2","1,92",179,137,68,"1,13","1218,4",Strength,2176079083184850000%,"3,73",4,2,"21,0"
40,Female,"72,6","1,6",173,130,67,"0,87","575,2",Yoga,2925141856330670000%,"1,92",3,1,"28,4"
40,Male,"106,4","1,65",162,162,74,"1,31","1255,5",Cardio,3500%,"3,58",4,2,"39,1"
40,Male,"69,3","1,52",189,141,64,"1,27","1219,2",Cardio,2910245222203730000%,"1,91",3,2,"30,0"
40,Female,"106,3","1,65",162,163,74,"1,32","1266,1",Cardio,3440672104110220000%,"3,61",4,2,"39,0"
40,Male,"69,6","1,55",171,163,74,"0,84","738,5",Cardio,2894652729301490000%,"1,51",3,1,"29,0"
40,Male,"69,7","1,51",189,141,64,"1,27","913,6",Yoga,3195995180690970000%,"1,9",3,2,"30,6"
40,Male,"93,8","1,93",189,157,60,"1,38","1368,7",Strength,2844213364399620000%,2,3,1,"25,2"
40,Female,"57,1","1,71",168,143,61,"1,87","2678,2",HIIT,22799228927971400%,"2,72",5,3,"19,5"
40,Male,"63,2","1,61",163,159,59,"1,31","942,4",Yoga,247224029787738000%,"1,61",3,2,"24,4"
40,Male,"55,3","1,61",184,158,64,"1,54","1800,4",Strength,2178442654085470000%,"2,7",4,3,"21,3"
40,Female,"72,5","1,6",173,130,67,"0,87","572,1",Yoga,267983698737364000%,"1,89",3,1,"28,3"
40,Male,"58,4","1,56",174,136,63,"0,61","737,4",HIIT,270817334897799000%,"2,19",2,1,"24,0"
40,Female,"70,1","1,55",171,163,74,"0,86","1040,6",HIIT,309643111844307000%,"1,51",3,1,"29,2"
40,Female,"58,2","1,71",168,143,61,"1,87","2186,2",Strength,207491524447780000%,"2,7",5,3,"19,9"
40,Female,"72,6","1,6",173,130,67,"0,87","1053,7",HIIT,317349720060934000%,"1,9",3,1,"28,4"
40,Male,"63,7","1,62",185,143,72,"1,29","852,2",Yoga,27036957015701700%,"3,4",2,1,"24,3"
40,Female,"63,3","1,62",185,143,72,"1,3","857,2",Yoga,2460503007181720000%,"3,41",2,1,"24,1"
40,Female,"60,5","1,88",183,141,61,"1,21","1595,9",HIIT,211686826779592000%,"3,01",3,2,"17,1"
40,Female,"76,8","1,92",180,137,68,"1,14","1231,2",Strength,237334262561194000%,"3,68",4,2,"20,8"
40,Female,"70,0","1,51",189,141,64,"1,27","1220,2",Cardio,280399260969390000%,"1,88",3,2,"30,7"
40,Female,"81,5","1,74",166,133,58,"0,92","1110,2",HIIT,285037608359719000%,"2,68",2,1,"26,9"
40,Male,"88,7","1,86",196,134,54,"1,96","2040,0",Cardio,237633393569447000%,"3,51",5,3,"25,6"
40,Male,"87,7","1,87",196,134,54,"1,97","1537,8",Yoga,198854905594385000%,"3,5",5,3,"25,1"
40,Male,"60,4","1,88",183,141,61,"1,22","1606,4",HIIT,1977125108662430000%,"2,98",3,2,"17,1"
40,Female,"72,4","1,6",173,130,67,"0,88","1063,8",HIIT,2871300846668930000%,"1,91",3,1,"28,3"
40,Male,"62,0","1,54",197,143,73,"1,92","2246,4",Strength,285748455199845000%,"2,69",5,3,"26,1"
40,Male,"106,1","1,65",162,162,74,"1,32","1267,2",Cardio,3500%,"3,6",4,2,"39,0"
40,Female,"57,4","1,71",168,143,61,"1,88","2194,5",Strength,211199472848714000%,"2,7",5,3,"19,6"
40,Male,"73,1","1,6",173,130,67,"0,87","767,7",Cardio,27374516394023800%,"1,89",3,1,"28,5"
40,Male,"56,8","1,71",168,144,61,"1,87","1458,6",Yoga,236605119221266000%,"2,69",5,3,"19,4"
40,Female,"79,7","1,76",168,167,74,"1,64","1920,3",Strength,270543508854120000%,"3,5",5,3,"25,7"
40,Male,"72,2","1,6",173,130,67,"0,87","765,6",Cardio,2765939434471150000%,"1,91",3,1,"28,2"
40,Female,"81,6","1,74",166,133,58,"0,91","1103,1",HIIT,2725380467440710000%,"2,69",2,1,"27,0"
40,Female,"69,1","1,55",171,163,74,"0,85","1025,7",HIIT,300362274792692000%,"1,49",3,1,"28,8"
40,Male,"76,9","1,92",179,137,68,"1,12","1479,6",HIIT,2322314899353580000%,"3,69",4,2,"20,9"
40,Male,"63,7","1,62",185,142,72,"1,31","1295,7",Strength,253954633663876000%,"3,39",2,1,"24,3"
40,Male,"51,8","1,82",161,160,71,"0,9","1089,0",HIIT,211218101521831000%,"3,01",3,1,"15,6"
40,Female,"73,7","1,94",177,162,69,"0,82","992,2",HIIT,2402655031458870000%,"2,41",2,1,"19,6"
40,Male,"63,6",2,176,161,71,"1,42","1362,1",Cardio,216776239522962000%,"2,9",4,2,"15,9"
40,Female,"55,1","1,61",184,158,64,"1,55","2216,5",HIIT,2376340868051720000%,"2,69",4,3,"21,3"
40,Male,"87,5","1,87",196,134,54,"1,97","2047,2",Cardio,287748297026907000%,"3,5",5,3,"25,0"
40,Male,"87,2","1,87",196,134,54,"1,96","2036,8",Cardio,241592748858215000%,"3,5",5,3,"24,9"
40,Male,"64,4","1,63",185,143,72,"1,29","1275,9",Strength,288182756827681000%,"3,38",2,1,"24,3"
40,Male,"52,5","1,66",198,120,71,"1,28","1227,8",Cardio,199580516143100000%,"1,7",3,2,"19,0"
40,Female,"58,0","1,56",174,136,63,"0,62","613,8",Strength,3169987583324830000%,"2,2",2,1,"23,8"
40,Female,"73,5","1,94",177,162,69,"0,81","534,1",Yoga,2024967015009100000%,"2,4",2,1,"19,5"
40,Male,"106,2","1,65",162,162,74,"1,33","959,2",Yoga,3500%,"3,61",4,2,"39,0"
40,Male,"54,7","1,61",184,158,64,"1,55","1209,0",Yoga,2260975439139010000%,"2,71",4,3,"21,1"
40,Female,"69,5","1,99",179,149,51,"1,17","1543,1",HIIT,2439190730842440000%,"2,38",4,2,"17,6"
40,Female,"77,0","1,92",179,137,68,"1,13","1217,4",Strength,2131470223925810000%,"3,71",4,2,"20,9"
40,Female,"81,9","1,74",166,133,58,"0,91","800,8",Cardio,282641985801293000%,"2,71",2,1,"27,1"
40,Female,"64,2","1,61",163,159,59,"1,3","1248,0",Cardio,263979241067703000%,"1,63",3,2,"24,8"
40,Male,"57,8","1,72",168,143,61,"1,88","2688,4",HIIT,2255042596230200000%,"2,72",5,3,"19,5"
40,Female,"94,4","1,62",172,139,50,"1,13","812,9",Yoga,3500%,"3,1",4,2,"36,0"
40,Female,"62,8","1,53",197,143,73,"1,93","1504,2",Yoga,2597827992714810000%,"2,7",5,3,"26,8"
40,Male,"87,6","1,87",196,133,54,"1,95","2790,6",HIIT,258763893879591000%,"3,49",5,3,"25,1"
40,Female,"69,3","1,99",180,149,51,"1,17","1126,0",Cardio,189925725275779000%,"2,4",4,2,"17,5"
40,Male,"68,2","1,99",180,148,51,"1,18","1132,8",Cardio,2176658511700590000%,"2,4",4,2,"17,2"
40,Female,"60,0","1,88",183,141,61,"1,23","1180,8",Cardio,1984690577690410000%,3,3,2,"17,0"
40,Female,"72,0","1,6",173,130,67,"0,87","862,9",Strength,3008914776980070000%,"1,87",3,1,"28,1"
40,Female,"69,6","1,99",180,149,51,"1,17","1547,0",HIIT,2458916831183660000%,"2,39",4,2,"17,6"
40,Female,"63,3",2,176,161,71,"1,42","1533,6",Strength,184485930828195000%,"2,9",4,2,"15,8"
40,Female,"80,0","1,76",168,167,74,"1,63","1271,4",Yoga,2866449687310860000%,"3,51",5,3,"25,8"
40,Male,"80,6","1,76",168,167,74,"1,64","1704,3",Cardio,264594379978559000%,"3,52",5,3,"26,0"
40,Male,"57,7","1,56",174,136,63,"0,61","402,2",Yoga,2852803364726210000%,"2,21",2,1,"23,7"
40,Female,"81,4","1,74",166,133,58,"0,91","801,5",Cardio,2773520408392230000%,"2,69",2,1,"26,9"
40,Male,"106,2","1,65",162,162,74,"1,33","1436,4",Strength,3500%,"3,59",4,2,"39,0"
40,Male,"72,9","1,94",177,162,69,"0,82","993,1",HIIT,1900129419077250000%,"2,4",2,1,"19,4"
40,Female,"63,6","1,62",185,143,72,"1,3","1285,8",Strength,2891876567871370000%,"3,41",2,1,"24,2"
40,Female,"58,0","1,98",198,138,74,"1,43","1890,8",HIIT,1893535327754820000%,"2,52",3,2,"14,8"
40,Female,"58,7","1,56",175,136,63,"0,61","401,5",Yoga,2379457736481180000%,"2,18",2,1,"24,1"
40,Male,"64,3","1,61",185,143,72,"1,31","865,4",Yoga,273041508674601000%,"3,43",2,1,"24,8"
40,Female,"77,8","1,92",179,137,68,"1,14","1095,3",Cardio,222730613563724000%,"3,69",4,2,"21,1"
40,Female,"72,0","1,6",173,130,67,"0,87","1052,7",HIIT,3104037971738750000%,"1,9",3,1,"28,1"
40,Female,"54,8","1,61",184,158,64,"1,55","1809,3",Strength,213412116195748000%,"2,69",4,3,"21,1"
40,Male,"51,9","1,82",161,160,71,"0,9","1090,0",HIIT,186802503842421000%,"2,99",3,1,"15,7"
40,Male,"80,0","1,76",168,167,74,"1,64","1914,4",Strength,275710167061886000%,"3,48",5,3,"25,8"
40,Male,"81,3","1,74",166,133,58,"0,91","801,5",Cardio,270012863379470000%,"2,7",2,1,"26,9"
40,Male,"62,8","1,53",197,143,73,"1,92","1497,6",Yoga,2745585676215590000%,"2,69",5,3,"26,8"
40,Male,"56,5","1,79",198,153,57,"1,79","1860,2",Cardio,2023109119503440000%,"2,71",5,3,"17,6"
40,Female,"57,6","1,69",184,156,53,"1,17","1544,4",HIIT,195061163634339000%,"2,41",4,2,"20,2"
40,Female,"71,7","1,6",173,130,67,"0,85","746,6",Cardio,316991455325910000%,"1,89",3,1,"28,0"
40,Female,"53,2","1,61",198,128,70,"0,88","581,3",Yoga,2348774584595890000%,"3,29",2,1,"20,5"
40,Male,"51,7","1,61",198,128,70,"0,86","566,6",Yoga,237131501252643000%,"3,32",2,1,"20,0"
40,Female,"60,5","1,88",183,141,61,"1,22","1611,7",HIIT,1693127145990420000%,"2,99",3,2,"17,1"
40,Female,"72,6","1,6",173,130,67,"0,87","862,1",Strength,299979784251911000%,"1,9",3,1,"28,4"
40,Female,"57,8","1,69",184,156,53,"1,19","857,5",Yoga,204405734419723000%,"2,41",4,2,"20,2"
40,Female,"51,7","1,82",161,160,71,"0,91","601,7",Yoga,201724640895463000%,"3,01",3,1,"15,6"
40,Male,"87,7","1,87",196,134,54,"1,95","2790,6",HIIT,2593968558248050000%,"3,49",5,3,"25,1"
40,Male,"68,8","1,99",179,149,51,"1,14","1507,3",HIIT,1913151841334710000%,"2,39",4,2,"17,4"
40,Female,"63,0","1,53",197,143,73,"1,93","1503,1",Yoga,248099496483698000%,"2,7",5,3,"26,9"
40,Male,"64,0","1,62",185,143,72,"1,3","857,2",Yoga,274810874157115000%,"3,39",2,1,"24,4"
40,Female,"57,2","1,71",168,143,61,"1,87","2674,1",HIIT,2385740692544080000%,"2,73",5,3,"19,6"
40,Female,"72,2","1,6",173,130,67,"0,87","862,1",Strength,264683280677376000%,"1,9",3,1,"28,2"
40,Male,"69,2","1,99",180,149,51,"1,17","1125,1",Cardio,1960419599380380000%,"2,39",4,2,"17,5"
40,Female,"60,5","1,88",183,141,61,"1,22","1172,2",Cardio,189072265369773000%,"3,01",3,2,"17,1"
40,Male,"69,6","1,55",171,163,74,"0,84","1014,6",HIIT,288981298422719000%,"1,51",3,1,"29,0"
40,Female,"58,4","1,98",198,138,74,"1,43","1545,7",Strength,166317009203596000%,"2,51",3,2,"14,9"
40,Female,"62,5",2,176,161,71,"1,42","1529,8",Strength,1671788667985110000%,"2,89",4,2,"15,6"
40,Male,"63,8","1,61",185,143,72,"1,3","1144,0",Cardio,280116252362136000%,"3,41",2,1,"24,6"
40,Male,"80,3","1,76",168,167,74,"1,62","1686,1",Cardio,2415052281243800000%,"3,5",5,3,"25,9"
40,Female,"68,7","1,99",180,149,51,"1,18","1274,4",Strength,197572048859729000%,"2,42",4,2,"17,3"
40,Female,"63,9","1,62",185,143,72,"1,31","1296,9",Strength,271053573671680000%,"3,4",2,1,"24,3"
40,Female,"60,3","1,88",183,141,61,"1,21","1306,8",Strength,1816387313781170000%,"2,99",3,2,"17,1"
40,Male,"62,7","1,53",197,143,73,"1,92","2246,4",Strength,2981818215391450000%,"2,69",5,3,"26,8"
40,Female,"62,5","1,53",197,143,73,"1,94","2271,6",Strength,244412625629513000%,"2,7",5,3,"26,7"
40,Female,"72,9","1,94",177,162,69,"0,8","967,1",HIIT,246102777537026000%,"2,39",2,1,"19,4"
40,Male,"70,9","1,55",171,163,74,"0,85","748,7",Cardio,2823397929783990000%,"1,5",3,1,"29,5"
40,Male,"55,1","1,61",184,158,64,"1,55","2219,9",HIIT,204244553579314000%,"2,7",4,3,"21,2"
40,Female,"87,5","1,87",196,134,54,"1,96","2293,2",Strength,301435611573886000%,"3,51",5,3,"25,0"
40,Female,"72,1","1,94",177,162,69,"0,82","991,3",HIIT,260942376745726000%,"2,4",2,1,"19,2"
40,Female,"93,6","1,93",188,157,60,"1,38","1668,3",HIIT,2603484444815130000%,2,3,1,"25,1"
40,Female,"70,4","1,55",171,164,74,"0,85","748,7",Cardio,329152711056368000%,"1,5",3,1,"29,3"
40,Male,"106,1","1,65",162,162,74,"1,32","1425,6",Strength,3500%,"3,61",4,2,"39,0"
40,Female,"80,1","1,76",168,167,74,"1,62","1896,9",Strength,321322928708012000%,"3,48",5,3,"25,9"
40,Female,"57,8","1,71",168,143,61,"1,87","2189,6",Strength,2281776487807290000%,"2,7",5,3,"19,8"
40,Male,"63,6","1,53",197,143,73,"1,93","2256,4",Strength,2915432665566300000%,"2,7",5,3,"27,2"
40,Male,"57,5","1,69",184,156,53,"1,18","850,3",Yoga,1888042956126920000%,"2,4",4,2,"20,2"
40,Female,"58,2","1,56",174,136,63,"0,61","603,4",Strength,2839816314970460000%,"2,19",2,1,"23,9"
40,Male,"56,1","1,79",198,153,57,"1,78","2079,4",Strength,176330752528215000%,"2,69",5,3,"17,5"
40,Male,"58,1","1,56",174,136,63,"0,6","594,0",Strength,259182880296804000%,"2,19",2,1,"23,9"
40,Female,"76,9","1,92",179,137,68,"1,14","822,2",Yoga,210145672604792000%,"3,69",4,2,"20,9"
40,Male,"106,5","1,65",162,162,74,"1,31","943,2",Yoga,3500%,"3,62",4,2,"39,1"
40,Female,"58,4","1,98",198,138,74,"1,41","1527,9",Strength,1659058641195080000%,"2,51",3,2,"14,9"
40,Female,"57,7","1,69",184,156,53,"1,19","1288,4",Strength,252748391904248000%,"2,39",4,2,"20,2"
40,Male,"63,8",2,176,161,71,"1,42","1879,1",HIIT,2182271355326200000%,"2,89",4,2,"15,9"
40,Female,"94,6","1,93",188,157,60,"1,39","1680,4",HIIT,260903053938831000%,"1,99",3,1,"25,4"
40,Female,"53,1","1,61",198,128,70,"0,87","765,6",Cardio,21973720386068100%,"3,29",2,1,"20,5"
40,Male,"88,6","1,87",196,134,54,"1,96","2291,4",Strength,2156090425347380000%,"3,49",5,3,"25,3"
40,Male,"68,9","1,99",180,149,51,"1,16","1110,8",Cardio,185143036210134000%,"2,39",4,2,"17,4"
40,Male,"69,9","1,55",171,163,74,"0,85","748,0",Cardio,2783503689798210000%,"1,51",3,1,"29,1"
40,Male,"58,1","1,69",184,156,53,"1,17","1543,1",HIIT,240401954754642000%,"2,4",4,2,"20,3"
40,Female,"70,8","1,55",171,163,74,"0,84","1016,4",HIIT,318455132797011000%,"1,5",3,1,"29,5"
40,Female,"57,3","1,69",184,156,53,"1,19","856,8",Yoga,251740724896403000%,"2,42",4,2,"20,1"
40,Male,"60,9","1,88",183,141,61,"1,22","1610,4",HIIT,2087024135269870000%,"2,99",3,2,"17,2"
40,Female,"57,6","1,98",198,138,74,"1,43","1029,6",Yoga,1744887830826160000%,"2,5",3,2,"14,7"
40,Female,"54,6","1,6",184,158,64,"1,56","1619,9",Cardio,2204130855138640000%,"2,71",4,3,"21,3"
40,Female,"56,4","1,71",168,143,61,"1,87","1944,8",Cardio,202809430361016000%,"2,7",5,3,"19,3"
40,Female,"57,4","1,71",168,143,61,"1,87","2184,5",Strength,2199400022594850000%,"2,7",5,3,"19,6"
40,Female,"63,2","1,53",197,143,73,"1,93","2007,2",Cardio,257073510350362000%,"2,68",5,3,"27,0"
40,Female,"70,5","1,55",171,163,74,"0,85","1027,6",HIIT,3266629110334840000%,"1,47",3,1,"29,3"
40,Male,"57,4","1,56",174,135,63,"0,6","728,0",HIIT,246198456620664000%,"2,2",2,1,"23,6"
40,Male,"57,9","1,56",174,136,63,"0,6","594,5",Strength,284499257676809000%,"2,21",2,1,"23,8"
40,Male,"88,2","1,87",196,134,54,"1,96","2293,2",Strength,2421648507498400000%,"3,49",5,3,"25,2"
40,Female,"88,1","1,87",196,134,54,"1,96","2295,0",Strength,2398292757706670000%,"3,5",5,3,"25,2"
40,Female,"63,5","1,61",163,159,59,"1,3","1248,0",Cardio,3106648356409830000%,"1,6",3,2,"24,5"
40,Female,"63,5","1,61",163,159,59,"1,31","1257,6",Cardio,276209683746755000%,"1,62",3,2,"24,5"
40,Female,"59,5","1,88",183,141,61,"1,22","1316,5",Strength,2478797586302250000%,3,3,2,"16,8"
40,Female,"69,2","1,99",180,149,51,"1,15","1519,3",HIIT,2116721261606610000%,"2,44",4,2,"17,5"
40,Female,"106,2","1,65",162,162,74,"1,32","1742,4",HIIT,349181239014405000%,"3,62",4,2,"39,0"
40,Male,"73,3","1,6",173,130,67,"0,87","861,3",Strength,314503214467969000%,"1,89",3,1,"28,7"
40,Male,"82,6","1,74",166,133,58,"0,9","792,7",Cardio,2827227490300120000%,"2,7",2,1,"27,3"
40,Male,"51,3","1,82",161,160,71,"0,91","800,8",Cardio,185356305571710000%,"3,02",3,1,"15,5"
40,Male,"106,1","1,65",162,162,74,"1,32","950,4",Yoga,3500%,"3,59",4,2,"39,0"
40,Male,"81,6","1,74",166,133,58,"0,9","593,5",Yoga,250766678599166000%,"2,7",2,1,"27,0"
40,Female,"82,2","1,74",166,133,58,"0,91","899,3",Strength,2801902412551360000%,"2,7",2,1,"27,2"
40,Male,"62,6","1,52",197,143,73,"1,93","2755,7",HIIT,2617268275888990000%,"2,71",5,3,"27,1"
40,Male,"57,2","1,69",185,156,53,"1,18","1131,9",Cardio,241021442963030000%,"2,41",4,2,"20,0"
40,Female,"57,7","1,68",184,156,53,"1,18","1557,6",HIIT,202464309763216000%,"2,4",4,2,"20,4"
40,Female,"62,9","1,61",163,160,59,"1,31","944,8",Yoga,2537216668141640000%,"1,61",3,2,"24,3"
40,Male,"58,4","1,99",198,138,74,"1,42","1020,7",Yoga,1769909261362700000%,"2,48",3,2,"14,7"
40,Female,"51,7","1,61",198,128,70,"0,87","861,3",Strength,2429335153642130000%,"3,29",2,1,"19,9"
40,Male,"63,8","1,62",185,143,72,"1,3","1573,0",HIIT,25608256009644400%,"3,39",2,1,"24,3"
40,Female,"63,1","1,53",197,143,73,"1,94","2769,9",HIIT,2550989015863170000%,"2,72",5,3,"27,0"
40,Male,"52,0","1,61",198,128,70,"0,87","862,9",Strength,2408684136928210000%,"3,31",2,1,"20,1"
40,Female,"51,9","1,61",198,128,70,"0,86","756,8",Cardio,1931943160940900000%,"3,31",2,1,"20,0"
40,Male,"88,3","1,87",196,134,54,"1,96","2036,8",Cardio,2316041796477810000%,"3,5",5,3,"25,3"
40,Male,"52,4","1,82",161,160,71,"0,9","791,3",Cardio,194662782273614000%,"3,01",3,1,"15,8"
40,Male,"81,3","1,74",166,133,58,"0,91","599,5",Yoga,311460938086850000%,"2,7",2,1,"26,8"
40,Female,"52,3","1,66",198,120,71,"1,26","906,4",Yoga,2204113691258770000%,"1,7",3,2,"19,0"
40,Female,"80,6","1,76",168,167,74,"1,63","1908,6",Strength,293090416823862000%,"3,5",5,3,"26,0"
40,Female,"80,6","1,74",166,133,58,"0,92","1112,2",HIIT,2918606959558110000%,"2,67",2,1,"26,6"
40,Female,"81,3","1,76",168,167,74,"1,63","1269,4",Yoga,290864795492457000%,"3,5",5,3,"26,3"
40,Male,"77,7","1,76",162,161,71,"1,26","1209,6",Cardio,257736455457400000%,"2,2",4,2,"25,1"
40,Male,"81,1","1,74",166,133,58,"0,92","1114,2",HIIT,3058243980991520000%,"2,69",2,1,"26,8"
40,Female,"93,3","1,93",188,157,60,"1,39","918,2",Yoga,318301598455733000%,"1,99",3,1,"25,1"
40,Male,"70,5","1,55",171,163,74,"0,84","1016,4",HIIT,2965995732499180000%,"1,49",3,1,"29,3"
40,Female,"55,8","1,79",198,153,57,"1,79","2094,3",Strength,21669822153600100%,"2,7",5,3,"17,4"
40,Male,"72,0","1,6",173,130,67,"0,87","573,7",Yoga,3467615547160930000%,"1,9",3,1,"28,1"
40,Male,"106,0","1,65",162,162,74,"1,31","943,2",Yoga,3500%,"3,59",4,2,"39,0"
40,Female,"106,4","1,64",162,162,74,"1,33","1755,6",HIIT,3500%,"3,6",4,2,"39,6"
40,Male,"87,6","1,87",196,134,54,"1,96","2033,7",Cardio,282452181529434000%,"3,5",5,3,"25,0"
40,Male,"62,7","1,53",197,143,73,"1,93","2258,1",Strength,308526806890915000%,"2,7",5,3,"26,8"
40,Female,"63,6","1,61",185,143,72,"1,3","1571,6",HIIT,2597170817736950000%,"3,42",2,1,"24,5"
40,Female,"63,4","1,62",185,143,72,"1,31","863,0",Yoga,2578684151422770000%,"3,41",2,1,"24,2"
40,Female,"52,5","1,61",198,128,70,"0,86","853,0",Strength,2331970505071700000%,"3,31",2,1,"20,3"
40,Male,"63,9","1,61",163,159,59,"1,31","1258,7",Cardio,281825932129457000%,"1,61",3,2,"24,6"
40,Female,"62,5","1,53",197,142,73,"1,93","2256,4",Strength,269881947275499000%,"2,69",5,3,"26,7"
40,Female,"72,5","1,6",173,130,67,"0,87","860,5",Strength,2976966606009300000%,"1,93",3,1,"28,3"
40,Male,"58,2","1,56",174,136,63,"0,6","529,4",Cardio,2608222063004840000%,"2,22",2,1,"23,9"
40,Female,"52,6","1,61",198,128,70,"0,87","766,3",Cardio,2420082920670390000%,"3,32",2,1,"20,3"
40,Female,"69,3","1,5",189,141,64,"1,26","1360,8",Strength,316342686783296000%,"1,89",3,2,"30,8"
40,Female,"80,2","1,76",168,167,74,"1,62","1686,1",Cardio,2784406238943270000%,"3,49",5,3,"25,9"
40,Female,"63,3","2,01",176,161,71,"1,41","1521,5",Strength,1916176316102420000%,"2,9",4,2,"15,7"
40,Female,"52,7","1,66",198,120,71,"1,26","1210,6",Cardio,1784367151076210000%,"1,71",3,2,"19,1"
40,Male,"56,7","1,78",198,153,57,"1,78","2082,6",Strength,2191989707021960000%,"2,71",5,3,"17,9"
40,Female,"61,7","1,79",181,162,73,"1,99","2845,7",HIIT,192980170495616000%,"2,7",5,3,"19,3"
40,Female,"55,0","1,61",184,158,64,"1,55","2218,2",HIIT,2484749313871360000%,"2,7",4,3,"21,2"
40,Male,"73,2","1,94",177,162,69,"0,81","534,6",Yoga,263178970621668000%,"2,39",2,1,"19,4"
40,Male,"56,9","1,71",168,143,61,"1,87","2189,6",Strength,218092648928350000%,"2,69",5,3,"19,5"
40,Male,"52,5","1,66",198,121,71,"1,27","1218,2",Cardio,211102259986791000%,"1,7",3,2,"19,1"
40,Male,"63,1","1,53",197,143,73,"1,93","2256,4",Strength,303230485720396000%,"2,7",5,3,"26,9"
40,Male,"62,9",2,176,161,71,"1,42","1359,8",Cardio,1707748032819300000%,"2,91",4,2,"15,7"
40,Male,"69,7","1,51",189,141,64,"1,27","912,9",Yoga,3058336019772750000%,"1,9",3,2,"30,6"
40,Female,"57,4","1,72",168,143,61,"1,87","1460,8",Yoga,203184480425860000%,"2,7",5,3,"19,4"
40,Male,"63,4",2,176,161,71,"1,43","1373,9",Cardio,187466992126437000%,"2,9",4,2,"15,9"
